Year,costCenter_Code,costCenter_Code_MDA,table_identifier,table_identifier_MDA,total_allocation
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008026,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",86167692
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008027,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",62964159
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008028,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",64092808
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228008032,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",433503088
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",900638645
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009014,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",13257769
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009022,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",13257769
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009023,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",13257769
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009025,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",16572211
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009027,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",23257769
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009031,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",20000000
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009032,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",20000000
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009033,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",30000000
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009034,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",30000000
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009035,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",20000000
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228009036,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",151776845
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228010001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",81079016
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228011001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",112956767
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228012001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",91109623
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228013001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",78465694
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228014001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",108149844
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228015001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",75612614
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228016001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",85320387
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228017001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",99821132
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228018001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",72508206
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228019001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",68811093
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228020001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",69358916
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228021001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",72338550
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228022001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",94946111
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228023001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",107673922
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228024001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",92223577
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228025001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",71838613
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228026001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",146666420
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228027001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",58904455
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228028001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",91667834
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228029001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",65387166
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228030001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",381471676
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228031001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",344551339
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228032001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",716521811
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228033001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",242107957
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228034001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",378557744
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228035001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1552143406
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228037001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1252734528
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228041001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",10209983421
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228042001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",5527315220
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228043001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1461354954
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228044001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",4881186364
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228045001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",2322159376
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228046001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1573000629
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228046002,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",8286105
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228046003,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",8286105
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228046004,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",7623217
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228046005,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",17897988
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228046006,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",9943410
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228046007,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",979821943
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228046008,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1124188362
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228047001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",773061976
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228048001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",446945684
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228049001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1911036689
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228050001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",431951538
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228050002,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",61361603
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228050003,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",91360867
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228050004,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",98553601
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228050005,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",99433265
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228050006,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",147700880
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228050007,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",33144423
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228050008,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",282508645
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228051001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",638993472
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228052001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",626860571
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228054001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",445675661
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228060001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",69748535
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228061001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",124024781
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228062001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",371490357
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228063001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",220737518
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228064001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",83114535
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228066001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",117835904
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228067001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",108219064
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228068001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",136604700
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228069001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",139132613
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228071001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",159897944
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228072001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1703065192
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228073001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",1314554155
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228074001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",69828937
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228076001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",63432122
2020,0228,"FEDERAL MINISTRY OF
SCIENCE AND",0228077001,"FEDERAL INSTITUTE OF
INDUSTRIAL RESEARCH,",19886653
2020,0229,"FEDERAL MINISTRY OF
TRANSPORT",0229001001,"COUNCIL FOR THE
REGULATION OF FREIGHT",76023142767
2020,0229,"FEDERAL MINISTRY OF
TRANSPORT",0229002001,"COUNCIL FOR THE
REGULATION OF FREIGHT",25537071548
2020,0229,"FEDERAL MINISTRY OF
TRANSPORT",0229003001,"COUNCIL FOR THE
REGULATION OF FREIGHT",19911531834
2020,0229,"FEDERAL MINISTRY OF
TRANSPORT",0229004001,"COUNCIL FOR THE
REGULATION OF FREIGHT",6975930024
2020,0229,"FEDERAL MINISTRY OF
TRANSPORT",0229005001,"COUNCIL FOR THE
REGULATION OF FREIGHT",1463368018
2020,0229,"FEDERAL MINISTRY OF
TRANSPORT",0229006001,"COUNCIL FOR THE
REGULATION OF FREIGHT",5777001370
2020,0230,"FEDERAL MINISTRY OF
AVIATION",0230001001,"ACCIDENT AND
INVESTIGATION BUREAU",45660545495
2020,0230,"FEDERAL MINISTRY OF
AVIATION",0230002001,"ACCIDENT AND
INVESTIGATION BUREAU",3707875761
2020,0230,"FEDERAL MINISTRY OF
AVIATION",0230003001,"ACCIDENT AND
INVESTIGATION BUREAU",3105761180
2020,0230,"FEDERAL MINISTRY OF
AVIATION",0230004001,"ACCIDENT AND
INVESTIGATION BUREAU",6352289406
2020,0230,"FEDERAL MINISTRY OF
AVIATION",0230006001,"ACCIDENT AND
INVESTIGATION BUREAU",1945074975
2020,0231,"FEDERAL MINISTRY OF
POWER",0231001001,"NIGERIAN BULK
ELECTRICITY TRADING",16336260666
2020,0231,"FEDERAL MINISTRY OF
POWER",0231003001,"NIGERIAN BULK
ELECTRICITY TRADING",320000000
2020,0231,"FEDERAL MINISTRY OF
POWER",0231004001,"NIGERIAN BULK
ELECTRICITY TRADING",2819193670
2020,0231,"FEDERAL MINISTRY OF
POWER",0231005001,"NIGERIAN BULK
ELECTRICITY TRADING",1310428219
2020,0231,"FEDERAL MINISTRY OF
POWER",0231010001,"NIGERIAN BULK
ELECTRICITY TRADING",1542284524
2020,0231,"FEDERAL MINISTRY OF
POWER",0231011001,"NIGERIAN BULK
ELECTRICITY TRADING",6688000000
2020,0231,"FEDERAL MINISTRY OF
POWER",0231020001,"NIGERIAN BULK
ELECTRICITY TRADING",93982777103
2020,0231,"FEDERAL MINISTRY OF
POWER",0231034001,"NIGERIAN BULK
ELECTRICITY TRADING",10495641325
2020,0232,"MINISTRY OF PETROLEUM
RESOURCES",0232001001,"NIGERIA NUCLEAR
REGULATORY AUTHORITY",37521027837
2020,0232,"MINISTRY OF PETROLEUM
RESOURCES",0232002001,"NIGERIA NUCLEAR
REGULATORY AUTHORITY",16154870812
2020,0232,"MINISTRY OF PETROLEUM
RESOURCES",0232003001,"NIGERIA NUCLEAR
REGULATORY AUTHORITY",11212938221
2020,0232,"MINISTRY OF PETROLEUM
RESOURCES",0232008008,"NIGERIA NUCLEAR
REGULATORY AUTHORITY",11529559135
2020,0232,"MINISTRY OF PETROLEUM
RESOURCES",0232009001,"NIGERIA NUCLEAR
REGULATORY AUTHORITY",2878635939
2020,0233,"MINISTRY OF MINES AND
STEEL DEVELOPMENT",0233001001,"NIGERIA MINING
CADASTRE OFFICE &",87793849
2020,0233,"MINISTRY OF MINES AND
STEEL DEVELOPMENT",0233002001,"NIGERIA MINING
CADASTRE OFFICE &",2685350726
2020,0233,"MINISTRY OF MINES AND
STEEL DEVELOPMENT",0233003001,"NIGERIA MINING
CADASTRE OFFICE &",1336309820
2020,0233,"MINISTRY OF MINES AND
STEEL DEVELOPMENT",0233004001,"NIGERIA MINING
CADASTRE OFFICE &",1020492083
2020,0233,"MINISTRY OF MINES AND
STEEL DEVELOPMENT",0233005001,"NIGERIA MINING
CADASTRE OFFICE &",913483079
2020,0233,"MINISTRY OF MINES AND
STEEL DEVELOPMENT",0233006001,"NIGERIA MINING
CADASTRE OFFICE &",1617273139
2020,0233,"MINISTRY OF MINES AND
STEEL DEVELOPMENT",0233008001,"NIGERIA MINING
CADASTRE OFFICE &",527831244
2020,0233,"MINISTRY OF MINES AND
STEEL DEVELOPMENT",0233009001,"NIGERIA MINING
CADASTRE OFFICE &",588994073
2020,0233,"MINISTRY OF MINES AND
STEEL DEVELOPMENT",0233010001,"NIGERIA MINING
CADASTRE OFFICE &",9255284489
2020,0233,"MINISTRY OF MINES AND
STEEL DEVELOPMENT",0233011001,"NIGERIA MINING
CADASTRE OFFICE &",290355285
2020,0234,"FEDERAL MINISTRY OF
WORKS AND HOUSING",0234001001,"FOREIGN MISSION: THE
HAGUE",2605729698
2020,0234,"FEDERAL MINISTRY OF
WORKS AND HOUSING",0234002001,"FOREIGN MISSION: THE
HAGUE",952434730
2020,0234,"FEDERAL MINISTRY OF
WORKS AND HOUSING",0234003001,"FOREIGN MISSION: THE
HAGUE",39502773237
2020,0234,"FEDERAL MINISTRY OF
WORKS AND HOUSING",0234004001,"FOREIGN MISSION: THE
HAGUE",434954460
2020,0234,"FEDERAL MINISTRY OF
WORKS AND HOUSING",0234005001,"FOREIGN MISSION: THE
HAGUE",390893386
2020,0234,"FEDERAL MINISTRY OF
WORKS AND HOUSING",0234006001,"FOREIGN MISSION: THE
HAGUE",133753108
2020,0234,"FEDERAL MINISTRY OF
WORKS AND HOUSING",0234007001,"REGIONAL CENTRE FOR
TRAINING IN AEROSPACE",243164208012
2020,0242,"NATIONAL SALARIES,
INCOMES AND WAGES",0242001001,"NATIONAL SALARIES,
INCOMES AND WAGES",948039933
2020,0246,"REVENUE MOBILISATION,
ALLOCATION AND FISCAL",0246001001,"REVENUE MOBILIZATION,
ALLOCATION, AND FISCAL",2354139033
2020,0250,"FISCAL RESPONSIBILITY
COMMISSION",0250001001,"FISCAL RESPONSILIBITY
COMMISSION",502665954
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252001001,LOWER NIGER RBDA,960207852
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252002001,LOWER NIGER RBDA,3978242121
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252038001,LOWER NIGER RBDA,3014500204
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252039001,LOWER NIGER RBDA,3279314320
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252041001,LOWER NIGER RBDA,4579156450
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252042001,LOWER NIGER RBDA,3457863969
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252043001,LOWER NIGER RBDA,48681217340
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252045001,LOWER NIGER RBDA,2796994518
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252046001,LOWER NIGER RBDA,3117392992
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252047001,LOWER NIGER RBDA,1850015080
2020,0252,"FEDERAL MINISTRY OF
WATER RESOURCES",0252048001,LOWER NIGER RBDA,1791847273
2020,0318,JUDICIARY,0318001001,"NATIONAL JUDICIAL
COUNCIL- ABUJA",110000000000
2020,0326,"FEDERAL MINISTRY OF
JUSTICE",0326001001,"NIGERIAN COPYRIGHT
COMMISSION",398015581
2020,0326,"FEDERAL MINISTRY OF
JUSTICE",0326002001,"NIGERIAN COPYRIGHT
COMMISSION",1134120817
2020,0326,"FEDERAL MINISTRY OF
JUSTICE",0326004001,"NIGERIAN COPYRIGHT
COMMISSION",799736513
2020,0326,"FEDERAL MINISTRY OF
JUSTICE",0326005001,"NIGERIAN COPYRIGHT
COMMISSION",2500000000
2020,0326,"FEDERAL MINISTRY OF
JUSTICE",0326007001,"NIGERIAN COPYRIGHT
COMMISSION",108433219
2020,0326,"FEDERAL MINISTRY OF
JUSTICE",0326008001,"NIGERIAN COPYRIGHT
COMMISSION",16479197988
2020,0326,"FEDERAL MINISTRY OF
JUSTICE",0326009001,"NIGERIAN COPYRIGHT
COMMISSION",659996074
2020,0326,"FEDERAL MINISTRY OF
JUSTICE",0326010001,"NIGERIAN COPYRIGHT
COMMISSION",9777501954
2020,0341,"INDEPENDENT CORRUPT
PRACTICES AND RELATED",0341001001,"INDEPENDENT CORRUPT
PRACTICES AND RELATED",7518961545
2020,0344,"CODE OF CONDUCT
BUREAU",0344001001,"CODE OF CONDUCT
BUREAU",2621285226
2020,0437,"FEDERAL CAPITAL
TERRITORY",0437001001,"FEDERAL CAPITAL
TERRITORY",28422804431
2020,0451,"FEDERAL MINISTRY OF
NIGER DELTA",0451001001,"NIGER DELTA
DEVELOPMENT",80881610074
2020,0451,"FEDERAL MINISTRY OF
NIGER DELTA",0451002001,"NIGER DELTA
DEVELOPMENT",25910486285
2020,0513,"FEDERAL MINISTRY OF
YOUTH & SPORTS",0513001001,"NIGERIA INSTITUTE FOR
SPORTS (NIS)",1380827643
2020,0513,"FEDERAL MINISTRY OF
YOUTH & SPORTS",0513003001,"NIGERIA INSTITUTE FOR
SPORTS (NIS)",1077610395
2020,0513,"FEDERAL MINISTRY OF
YOUTH & SPORTS",0513021002,"NIGERIA INSTITUTE FOR
SPORTS (NIS)",531572255
2020,0513,"FEDERAL MINISTRY OF
YOUTH & SPORTS",0513021003,"NIGERIA INSTITUTE FOR
SPORTS (NIS)",6207283376
2020,0514,"FEDERAL MINISTRY OF
WOMEN AFFAIRS",0514001001,"NATIONAL CENTRE FOR
WOMEN DEVELOPMENT",504577696
2020,0514,"FEDERAL MINISTRY OF
WOMEN AFFAIRS",0514002001,"NATIONAL CENTRE FOR
WOMEN DEVELOPMENT",3936658062
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517003001,"FEDERAL UNIVERSITYOF
GASHUA",646394135
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517004001,"FEDERAL UNIVERSITYOF
GASHUA",3192717514
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517005001,"FEDERAL UNIVERSITYOF
GASHUA",3040137516
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517006001,"FEDERAL UNIVERSITYOF
GASHUA",701335164
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517007001,"FEDERAL UNIVERSITYOF
GASHUA",2911598557
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517009001,"FEDERAL UNIVERSITYOF
GASHUA",2141120503
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517010001,"FEDERAL UNIVERSITYOF
GASHUA",949593714
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517011001,"FEDERAL UNIVERSITYOF
GASHUA",1299110980
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517012001,"FEDERAL UNIVERSITYOF
GASHUA",1546006892
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517013001,"FEDERAL UNIVERSITYOF
GASHUA",1333233864
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517015001,"FEDERAL UNIVERSITYOF
GASHUA",1558999336
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517016001,"FEDERAL UNIVERSITYOF
GASHUA",2578003309
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517017001,"FEDERAL UNIVERSITYOF
GASHUA",3707469553
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018001,"FEDERAL UNIVERSITYOF
GASHUA",3007980655
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018002,"FEDERAL UNIVERSITYOF
GASHUA",4448954692
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018003,"FEDERAL UNIVERSITYOF
GASHUA",2698605777
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018004,"FEDERAL UNIVERSITYOF
GASHUA",3145250514
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018005,"FEDERAL UNIVERSITYOF
GASHUA",4071392010
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018007,"FEDERAL UNIVERSITYOF
GASHUA",4206437746
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018008,"FEDERAL UNIVERSITYOF
GASHUA",8453849079
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018009,"FEDERAL UNIVERSITYOF
GASHUA",3621439201
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018010,"FEDERAL UNIVERSITYOF
GASHUA",2479122670
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018011,"FEDERAL UNIVERSITYOF
GASHUA",4878652460
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018012,"FEDERAL UNIVERSITYOF
GASHUA",4609414946
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018013,"FEDERAL UNIVERSITYOF
GASHUA",6328590971
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018014,"FEDERAL UNIVERSITYOF
GASHUA",1392114597
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018015,"FEDERAL UNIVERSITYOF
GASHUA",995042211
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018017,"FEDERAL UNIVERSITYOF
GASHUA",2325395356
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018018,"FEDERAL UNIVERSITYOF
GASHUA",5540585731
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018019,"FEDERAL UNIVERSITYOF
GASHUA",1122639436
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018020,"FEDERAL UNIVERSITYOF
GASHUA",1333598763
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018021,"FEDERAL UNIVERSITYOF
GASHUA",860120219
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018022,"FEDERAL UNIVERSITYOF
GASHUA",551675991
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018023,"FEDERAL UNIVERSITYOF
GASHUA",318912512
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018024,"FEDERAL UNIVERSITYOF
GASHUA",890553244
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517018025,"FEDERAL UNIVERSITYOF
GASHUA",2278857885
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019002,"FEDERAL UNIVERSITYOF
GASHUA",2262288874
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019003,"FEDERAL UNIVERSITYOF
GASHUA",1948661732
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019004,"FEDERAL UNIVERSITYOF
GASHUA",2272488767
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019005,"FEDERAL UNIVERSITYOF
GASHUA",1395415242
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019006,"FEDERAL UNIVERSITYOF
GASHUA",2483983161
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019007,"FEDERAL UNIVERSITYOF
GASHUA",1594865495
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019008,"FEDERAL UNIVERSITYOF
GASHUA",1907483854
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019009,"FEDERAL UNIVERSITYOF
GASHUA",2642924144
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019010,"FEDERAL UNIVERSITYOF
GASHUA",2648814849
